2026-04-15 00:01:08 | INFO     | app.main | SecondBrain starting up...
2026-04-15 00:34:06 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 69de8f9ad3c128c92c54350b, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de8f9ad3c128c92c54350b"}, "remainingTimeMS": 29}
2026-04-15 00:34:06 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 69de8f9ad3c128c92c54350b, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de8f9ad3c128c92c54350b"}, "remainingTimeMS": 29}
2026-04-15 00:34:14 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:34:24 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:34:32 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:34:34 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:34:44 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:34:56 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:35:04 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:35:16 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:35:26 | INFO     | app.main | SecondBrain shut down cleanly
2026-04-15 00:35:26 | INFO     | apscheduler.scheduler | Scheduler has been shut down
2026-04-15 00:35:26 | INFO     | app.workers.background_worker | Background worker shutting down
2026-04-15 00:35:37 | INFO     | app.main | SecondBrain starting up...
2026-04-15 00:35:37 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "<function writable_server_selector at 0x000001DA60D600F0>", "operation": "createIndexes", "topologyDescription": "<TopologyDescription id: 69de9001497e12f7d50e4b8d, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de9001497e12f7d50e4b8d"}, "remainingTimeMS": 4}
2026-04-15 00:35:38 | INFO     | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-15 00:35:38 | INFO     | apscheduler.scheduler | Added job "check_and_fire_reminders" to job store "default"
2026-04-15 00:35:38 | INFO     | apscheduler.scheduler | Scheduler started
2026-04-15 00:35:38 | INFO     | app.main | Reminder scheduler started (interval: 15 min)
2026-04-15 00:35:38 | INFO     | app.workers.background_worker | Background worker started
2026-04-15 00:35:39 | INFO     | app.workers.background_worker | Background worker shutting down
2026-04-15 00:35:54 | INFO     | app.main | SecondBrain starting up...
2026-04-15 00:35:54 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "<function writable_server_selector at 0x00000259638900F0>", "operation": "createIndexes", "topologyDescription": "<TopologyDescription id: 69de9012b30c21ee5570033f, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de9012b30c21ee5570033f"}, "remainingTimeMS": 4}
2026-04-15 00:35:56 | INFO     | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-15 00:35:56 | INFO     | apscheduler.scheduler | Added job "check_and_fire_reminders" to job store "default"
2026-04-15 00:35:56 | INFO     | apscheduler.scheduler | Scheduler started
2026-04-15 00:35:56 | INFO     | app.main | Reminder scheduler started (interval: 15 min)
2026-04-15 00:35:56 | INFO     | app.workers.background_worker | Background worker started
2026-04-15 00:35:56 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:35:56 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_7bf13553.wav
2026-04-15 00:35:56 | INFO     | app.services.transcription | Loading Whisper model 'base' on cpu (int8)
2026-04-15 00:35:57 | INFO     | faster_whisper | Processing audio with duration 00:04.946
2026-04-15 00:35:58 | INFO     | faster_whisper | Detected language 'en' with probability 0.27
2026-04-15 00:35:59 | INFO     | app.services.transcription | Whisper found 2 segments. Language: en (0.27)
2026-04-15 00:35:59 | INFO     | app.services.transcription | Final transcribed text: 'Hello, how are you? Hi, I'm fine.'
2026-04-15 00:35:59 | INFO     | SecondBrain | Transcribed: Hello, how are you? Hi, I'm fine....
2026-04-15 00:35:59 | INFO     | SecondBrain | Extracting memory from text: Hello, how are you? Hi, I'm fine....
2026-04-15 00:36:05 | INFO     | SecondBrain | Memory extracted - Intent: None, Summary: The individual is in a state of being fine.
2026-04-15 00:36:05 | WARNING  | SecondBrain | Speaker diarization pipeline not available, using default speaker
2026-04-15 00:36:07 | INFO     | SecondBrain | Speaker: You, Intent: None, Importance: 0.10 (minimal)
2026-04-15 00:36:13 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:36:13 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:36:13 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "<function writable_server_selector at 0x00000259638900F0>", "operation": "insert", "topologyDescription": "<TopologyDescription id: 69de900bb30c21ee5570033e, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de900bb30c21ee5570033e"}, "remainingTimeMS": 29}
2026-04-15 00:36:15 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:36:17 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:36:18 | INFO     | SecondBrain | Stored memory with importance 0.10
2026-04-15 00:36:18 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_7bf13553.wav
2026-04-15 00:36:18 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:36:20 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:36:20 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:36:22 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:36:22 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:36:32 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:36:35 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:36:35 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_cc45c114.wav
2026-04-15 00:36:35 | INFO     | faster_whisper | Processing audio with duration 00:04.923
2026-04-15 00:36:36 | INFO     | faster_whisper | Detected language 'nn' with probability 0.41
2026-04-15 00:36:46 | INFO     | app.services.transcription | Whisper found 0 segments. Language: nn (0.41)
2026-04-15 00:36:46 | INFO     | app.services.transcription | Final transcribed text: ''
2026-04-15 00:36:46 | INFO     | SecondBrain | Skipping - transcription too short or empty. Result: ''
2026-04-15 00:36:46 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_cc45c114.wav
2026-04-15 00:36:48 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:36:48 | INFO     | SecondBrain | Deleted memory 353c2374-cf51-457e-8690-a93f13db4e64 for user chetan0e
2026-04-15 00:36:52 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:36:54 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:36:54 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_050a6be2.wav
2026-04-15 00:36:54 | INFO     | faster_whisper | Processing audio with duration 00:04.923
2026-04-15 00:36:55 | INFO     | faster_whisper | Detected language 'nn' with probability 0.32
2026-04-15 00:37:07 | INFO     | app.services.transcription | Whisper found 0 segments. Language: nn (0.32)
2026-04-15 00:37:07 | INFO     | app.services.transcription | Final transcribed text: ''
2026-04-15 00:37:07 | INFO     | SecondBrain | Skipping - transcription too short or empty. Result: ''
2026-04-15 00:37:07 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_050a6be2.wav
2026-04-15 00:37:09 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:37:12 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:37:39 | INFO     | SecondBrain | Query from user chetan0e: Hii...
2026-04-15 00:37:39 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:37:39 | INFO     | app.services.reranker | Loading cross-encoder model: cross-encoder/ms-marco-MiniLM-L-6-v2
2026-04-15 00:37:54 | INFO     | sentence_transformers.cross_encoder.CrossEncoder | Use pytorch device: cpu
2026-04-15 00:37:54 | INFO     | app.services.reranker | Cross-encoder loaded successfully
2026-04-15 00:37:57 | INFO     | SecondBrain | Query result sources count: 5
2026-04-15 00:38:17 | INFO     | SecondBrain | Query from user chetan0e: Hello how are you...
2026-04-15 00:38:17 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:38:19 | INFO     | SecondBrain | Query result sources count: 5
2026-04-15 00:39:22 | INFO     | SecondBrain | Deleted memory 40fa9687-9c3a-4f10-9e53-c9d27fe08f2d for user chetan0e
2026-04-15 00:39:24 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:39:24 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:39:29 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:39:29 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_90e1c7e0.wav
2026-04-15 00:39:30 | INFO     | faster_whisper | Processing audio with duration 00:04.946
2026-04-15 00:39:30 | INFO     | faster_whisper | Detected language 'en' with probability 0.45
2026-04-15 00:39:31 | INFO     | app.services.transcription | Whisper found 1 segments. Language: en (0.45)
2026-04-15 00:39:31 | INFO     | app.services.transcription | Final transcribed text: 'Hi how are you? I am fine. You?'
2026-04-15 00:39:31 | INFO     | SecondBrain | Transcribed: Hi how are you? I am fine. You?...
2026-04-15 00:39:31 | INFO     | SecondBrain | Extracting memory from text: Hi how are you? I am fine. You?...
2026-04-15 00:39:33 | INFO     | SecondBrain | Memory extracted - Intent: None, Summary: The person asks about your wellbeing and indicates they are doing well themselves.
2026-04-15 00:39:34 | WARNING  | SecondBrain | Speaker diarization pipeline not available, using default speaker
2026-04-15 00:39:37 | INFO     | SecondBrain | Speaker: You, Intent: None, Importance: 0.25 (low)
2026-04-15 00:39:41 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:39:41 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:39:41 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:39:43 | INFO     | SecondBrain | Stored memory with importance 0.25
2026-04-15 00:39:43 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_90e1c7e0.wav
2026-04-15 00:39:43 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:39:46 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:39:49 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:39:49 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_4ce4431e.wav
2026-04-15 00:39:49 | INFO     | faster_whisper | Processing audio with duration 00:04.923
2026-04-15 00:39:50 | INFO     | faster_whisper | Detected language 'en' with probability 0.33
2026-04-15 00:39:50 | INFO     | app.services.transcription | Whisper found 0 segments. Language: en (0.33)
2026-04-15 00:39:50 | INFO     | app.services.transcription | Final transcribed text: ''
2026-04-15 00:39:50 | INFO     | SecondBrain | Skipping - transcription too short or empty. Result: ''
2026-04-15 00:39:50 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_4ce4431e.wav
2026-04-15 00:39:50 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:41:13 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:41:15 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:41:23 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:41:25 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:41:48 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:41:48 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:41:54 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:42:00 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:42:04 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:42:04 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_4c648f30.wav
2026-04-15 00:42:04 | INFO     | faster_whisper | Processing audio with duration 00:14.930
2026-04-15 00:42:05 | INFO     | faster_whisper | Detected language 'en' with probability 0.43
2026-04-15 00:42:05 | INFO     | app.services.transcription | Whisper found 1 segments. Language: en (0.43)
2026-04-15 00:42:05 | INFO     | app.services.transcription | Final transcribed text: 'Let's meet tomorrow, let's meet tomorrow.'
2026-04-15 00:42:05 | INFO     | SecondBrain | Transcribed: Let's meet tomorrow, let's meet tomorrow....
2026-04-15 00:42:05 | INFO     | SecondBrain | Extracting memory from text: Let's meet tomorrow, let's meet tomorrow....
2026-04-15 00:42:08 | INFO     | SecondBrain | Memory extracted - Intent: meeting, Summary: Tomorrow is the proposed day for the meeting.
2026-04-15 00:42:08 | WARNING  | SecondBrain | Speaker diarization pipeline not available, using default speaker
2026-04-15 00:42:12 | INFO     | SecondBrain | Speaker: You, Intent: meeting, Importance: 0.70 (high)
2026-04-15 00:42:12 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:42:12 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:42:14 | INFO     | SecondBrain | Stored memory with importance 0.70
2026-04-15 00:42:14 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_4c648f30.wav
2026-04-15 00:42:14 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:42:14 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:42:18 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:42:20 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:42:27 | INFO     | app.main | SecondBrain shut down cleanly
2026-04-15 00:42:27 | INFO     | apscheduler.scheduler | Scheduler has been shut down
2026-04-15 00:42:27 | INFO     | app.workers.background_worker | Background worker shutting down
2026-04-15 00:45:46 | INFO     | app.main | SecondBrain starting up...
2026-04-15 00:45:46 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "<function writable_server_selector at 0x000001B99BDE00F0>", "operation": "createIndexes", "topologyDescription": "<TopologyDescription id: 69de9262b1f414f5df9ebbdf, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de9262b1f414f5df9ebbdf"}, "remainingTimeMS": 4}
2026-04-15 00:45:48 | INFO     | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-15 00:45:48 | INFO     | apscheduler.scheduler | Added job "check_and_fire_reminders" to job store "default"
2026-04-15 00:45:48 | INFO     | apscheduler.scheduler | Scheduler started
2026-04-15 00:45:48 | INFO     | app.main | Reminder scheduler started (interval: 15 min)
2026-04-15 00:45:48 | INFO     | app.workers.background_worker | Background worker started
2026-04-15 00:45:50 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:45:50 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 69de9258b1f414f5df9ebbde, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de9258b1f414f5df9ebbde"}, "remainingTimeMS": 29}
2026-04-15 00:45:54 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:45:54 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_e5f67c53.wav
2026-04-15 00:45:54 | INFO     | app.services.transcription | Loading Whisper model 'base' on cpu (int8)
2026-04-15 00:45:55 | INFO     | faster_whisper | Processing audio with duration 00:14.930
2026-04-15 00:45:56 | INFO     | faster_whisper | Detected language 'nn' with probability 0.20
2026-04-15 00:46:07 | INFO     | app.services.transcription | Whisper found 7 segments. Language: nn (0.20)
2026-04-15 00:46:07 | INFO     | app.services.transcription | Final transcribed text: 'HELLO HEYE HELLO HEYE HELLO. HELLO. HELLO. HELLO. HELLO HEYE'
2026-04-15 00:46:07 | INFO     | SecondBrain | Transcribed: HELLO HEYE HELLO HEYE HELLO. HELLO. HELLO. HELLO. HELLO HEYE...
2026-04-15 00:46:07 | INFO     | SecondBrain | Extracting memory from text: HELLO HEYE HELLO HEYE HELLO. HELLO. HELLO. HELLO. HELLO HEYE...
2026-04-15 00:46:10 | INFO     | SecondBrain | Memory extracted - Intent: None, Summary: The text consists of multiple repetitions of "HELLO" and "HEYE," suggesting an exchange of greetings.
2026-04-15 00:46:10 | WARNING  | SecondBrain | Speaker diarization pipeline not available, using default speaker
2026-04-15 00:46:13 | INFO     | SecondBrain | Speaker: You, Intent: None, Importance: 0.00 (minimal)
2026-04-15 00:46:17 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:46:17 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:46:19 | INFO     | SecondBrain | Stored memory with importance 0.00
2026-04-15 00:46:19 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_e5f67c53.wav
2026-04-15 00:46:19 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:46:21 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:46:23 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:46:25 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:46:25 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:46:25 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:46:25 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:46:30 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:46:35 | INFO     | SecondBrain | Deleted memory 9169e84a-0c21-474d-868a-a6ffd7df6fb2 for user chetan0e
2026-04-15 00:46:42 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:46:42 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:46:42 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:46:42 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_2275a891.wav
2026-04-15 00:46:43 | INFO     | faster_whisper | Processing audio with duration 00:14.930
2026-04-15 00:46:43 | INFO     | faster_whisper | Detected language 'nn' with probability 0.41
2026-04-15 00:46:53 | INFO     | app.services.transcription | Whisper found 1 segments. Language: nn (0.41)
2026-04-15 00:46:53 | INFO     | app.services.transcription | Final transcribed text: '蒙薇'
2026-04-15 00:46:53 | INFO     | SecondBrain | Skipping - transcription too short or empty. Result: '蒙薇'
2026-04-15 00:46:53 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_2275a891.wav
2026-04-15 00:46:55 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:46:59 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:46:59 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_c83e047c.wav
2026-04-15 00:46:59 | INFO     | faster_whisper | Processing audio with duration 00:14.930
2026-04-15 00:46:59 | INFO     | faster_whisper | Detected language 'te' with probability 0.21
2026-04-15 00:47:00 | INFO     | app.services.transcription | Whisper found 2 segments. Language: te (0.21)
2026-04-15 00:47:00 | INFO     | app.services.transcription | Final transcribed text: 'میٹ்டுமோரோ میٹ்டுப் பரியும் நொண்டுமோரோ'
2026-04-15 00:47:00 | INFO     | SecondBrain | Transcribed: میٹ்டுமோரோ میٹ்டுப் பரியும் நொண்டுமோரோ...
2026-04-15 00:47:00 | INFO     | SecondBrain | Extracting memory from text: میٹ்டுமோரோ میٹ்டுப் பரியும் நொண்டுமோரோ...
2026-04-15 00:47:03 | INFO     | SecondBrain | Memory extracted - Intent: None, Summary: The text translates to "They come, they stay, they leave," indicating a continual cycle of people coming and going.
2026-04-15 00:47:03 | WARNING  | SecondBrain | Speaker diarization pipeline not available, using default speaker
2026-04-15 00:47:08 | INFO     | SecondBrain | Speaker: You, Intent: None, Importance: 0.00 (minimal)
2026-04-15 00:47:08 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:47:08 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:47:08 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:47:10 | INFO     | SecondBrain | Stored memory with importance 0.00
2026-04-15 00:47:10 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_c83e047c.wav
2026-04-15 00:47:10 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:47:12 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:47:17 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:47:17 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_de786ebb.wav
2026-04-15 00:47:17 | INFO     | faster_whisper | Processing audio with duration 00:14.977
2026-04-15 00:47:18 | INFO     | faster_whisper | Detected language 'en' with probability 0.36
2026-04-15 00:47:18 | INFO     | app.services.transcription | Whisper found 1 segments. Language: en (0.36)
2026-04-15 00:47:18 | INFO     | app.services.transcription | Final transcribed text: 'What the fuck are you doing over here?'
2026-04-15 00:47:18 | INFO     | SecondBrain | Transcribed: What the fuck are you doing over here?...
2026-04-15 00:47:18 | INFO     | SecondBrain | Extracting memory from text: What the fuck are you doing over here?...
2026-04-15 00:47:21 | INFO     | SecondBrain | Memory extracted - Intent: None, Summary: The person is asking another person about their unexpected presence.
2026-04-15 00:47:21 | WARNING  | SecondBrain | Speaker diarization pipeline not available, using default speaker
2026-04-15 00:47:24 | INFO     | SecondBrain | Speaker: You, Intent: None, Importance: 0.25 (low)
2026-04-15 00:47:24 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:47:24 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:47:24 | INFO     | SecondBrain | Stored memory with importance 0.25
2026-04-15 00:47:24 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_de786ebb.wav
2026-04-15 00:47:24 | INFO     | app.workers.background_worker | Background worker shutting down
2026-04-15 00:47:40 | INFO     | app.main | SecondBrain starting up...
2026-04-15 00:47:40 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "<function writable_server_selector at 0x000002B24B1200F0>", "operation": "createIndexes", "topologyDescription": "<TopologyDescription id: 69de92d46ff84309f06bce0b, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de92d46ff84309f06bce0b"}, "remainingTimeMS": 4}
2026-04-15 00:47:42 | INFO     | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-15 00:47:42 | INFO     | apscheduler.scheduler | Added job "check_and_fire_reminders" to job store "default"
2026-04-15 00:47:42 | INFO     | apscheduler.scheduler | Scheduler started
2026-04-15 00:47:42 | INFO     | app.main | Reminder scheduler started (interval: 15 min)
2026-04-15 00:47:42 | INFO     | app.workers.background_worker | Background worker started
2026-04-15 00:47:42 | INFO     | SecondBrain | Extracting insights for user chetan0e
